AUTHOR_NAME,PUB_TITLE,PUB_YEAR,PUB_AUTHORS,PUB_TYPE,PUB_PUBLISHER,PUB_ISBN,PUB_DOI,PUB_CITATIONS,UPDATED
Martin Haas,""" Zwinglis Theokratie"": Zum Buche von Robert C. Walton",1970.0,['M Haas'],, Zwingliana,,,,2022-04-06
Martin Haas,INFLUENCE OF PLASMA IMMUNOGLOBULIN LEVEL ON ANTIBODY SYNTHESIS,2002.0,['M Haas '],,,,,,2022-04-06
Martin Haas,Excitation Dynamics in High-precision Two-photon Spectroscopy,2006.0,"['M Haas', ' UD Jentschura', ' CH Keitel…']",, 第十二届全国量子光学 …,,,,2022-04-06
Martin Haas,Revealing the heavily obscured AGN population of High Redshift 3CRR Sources with Chandra X-ray Observations,2013.0,"['BJ Wilkes', ' J Kuraszkiewicz', ' M Haas', ' P Barthel…']",, arXiv preprint arXiv …,,,,2022-04-06
Martin Haas,[HTML][HTML] The Infrared Spectra of Quasars as Seen by ISO: Prospects for FIRST,2001.0,"['M Haas', ' U Klaas', ' K Meisenheimer…']",, The Promise of the …,,,,2022-04-06
Martin Haas,[HTML][HTML] The bright FIR knots in M31,2000.0,"['L Schmidtobreick', ' M Haas…']",, Proceedings WE …,,,,2022-04-06
Martin Haas,"Peter Heinrich Huber, Annahme und Durchführung der Reformation auf der Zürcher Landschaft in den Jahren 1519 bis 1530, Diss Zürich 1972",1974.0,['M Haas'],, Zwingliana,,,,2022-04-06
Martin Haas,virus-host DNA interactions (transformed cells/integration/multiplicitySV40).,,['M Haas '],,,,,,2022-04-06
Martin Haas,Determination of Mass Limits Around Pulsars at 10 and 90 umu m with ISO-0.3 cm,2001.0,"['L Koch Miramond', ' P Podsiadlowski…']",, Black Holes in …,,,,2022-04-06
Martin Haas,"Comparative Studies in the Field of Mouse and Human Leukemia, June 1, 1991-October 31, 1994",1998.0,['M Haas '],,,,,,2022-04-06
Martin Haas,Dust in PG-Quasars,1999.0,"['M Haas', ' SAH Müller', ' R Chini…']",, Astronomische …,,,,2022-04-06
Martin Haas,[BOOK][B] The underlying event in hard scattering collisions of proton and antiproton at 1.8 TeV,2001.0,['RM Haas '],,,,,,2022-04-06
Martin Haas,Alnatura Campus–Neubau der Alnatura Arbeitswelt,2020.0,"['M Haas', ' L Mayer']",, Mauerwerk,,,,2022-04-06
Martin Haas,Kofaktoren von c-Myb,2003.0,['M Haas '],,,,,,2022-04-06
Martin Haas,Systemisches Management: die konsequente Übertragung auf Stadt-und Regionalplanung-am Beispiel des Citymanagements in Neunkirchen,2011.0,['M Haas '],,,,,,2022-04-06
Martin Haas,Zur Bedeutung der Konzernsteuerquote für die betriebliche Steuerpolitik,2013.0,['M Haas'],,,,,,2022-04-06
Martin Haas,Zur Relevanz der externen steuerlichen Finanzberichterstattung–Ergebnisse einer Analystenbefragung,2013.0,"['M Haas', ' A Wengner']",, Die Unternehmensbesteuerung,,,,2022-04-06
Martin Haas,[HTML][HTML] Charakterisierung pharmakokinetischer und pharmakodynamischer Aspekte der Anwendung von Glucocorticoiden in der Herzschrittmachertherapie anhand …,2015.0,['M Haas '],,,,,,2022-04-06
Martin Haas,“Pelham and Others” Decision of the European Court of Justice (Grand Chamber) 29 July 2019–Case No. C-476/17,2019.0,"['…GmbH', ' Moses Pelham', ' Martin Haas v. Ralf Hütter… ']",,,,,,2022-04-06
Martin Haas,"[BOOK][B] Sammlung unterschiedlicher Weyhnachst-und Neu-Jahrs-Lieder: Welche Bey dem so genannten Nachtsingen, in Altdorf und andern Städtlein, als Arien und …",1746.0,['JM Haas '],,,,,,2022-04-06
Martin Haas,[BOOK][B] Diss. inaug. e iure naturae de iureiurando Gibeonitis praestito ad Josuae cap. IX,1737.0,['JM Haas '],,,,,,2022-04-06
Torsten Harms,On calibration estimation for quantiles,2006.0,"['P. Duchesne', 'T Harms', 'P Duchesne', 'Torsten Harms']",Article,Survey Methodology,,,64.0,
Torsten Harms,Weighting and calibration for household panels,2009.0,"['T Harms', 'U Rendtel', 'Ulrich Rendtel', 'Torsten Harms']",Chapter,Methodology of longitudinal surveys,,10.1002/9780470743874.ch15,40.0,
Torsten Harms,On kernel nonparametric regression designed for complex survey data,2010.0,"['T Harms', 'P Duchesne', 'Torsten Harms', 'Pierre Duchesne']",Article,Metrika,,10.1007/s00184-009-0244-5,23.0,
Torsten Harms,Extensions of the calibration approach: calibration of distribution functions and its link to small area estimators,2003.0,['T Harms'],,Chintex document de travail,,,6.0,2022-04-06
Torsten Harms,De l’estimation des quantiles par calage,2006.0,"['T Harms', ' P Duchesne']",,d'enquête,,,2.0,2022-04-06
Torsten Harms,Reweighting and calibration estimators for complex data structures,2005.0,['TNJ Harms'],,na,,,2.0,2022-04-06
Torsten Harms,Calibration estimators for prediction of dynamics in panels. Using longitudinal patterns to improve calibration estimates about developments in panels,2003.0,['T Harms'],,Chintex Working Paper No.,,,2.0,2022-04-06
Torsten Harms,2. Sur l’utilisation de la régression non paramétrique pour des données d’enquêtes,2008.0,"['T HARMS', ' P DUCHESNE']",,Méthodes de sondage: Applications aux enquêtes longitudinales,,,,2022-04-06
Torsten Harms,Calibration and Logistic Reweighting for Nonresponse,2005.0,['T Harms'],,,,,,2022-04-06
Torsten Harms,Estimateurs de calage pour les quantiles,2005.0,['T Harms'],,,,,,2022-04-06
Torsten Harms,Indirect Sampling in Case of Asymmetrical Link Structures,,['T Harms'],,,,,,2022-04-06
Sonja Heinemann,Adenoviral vectors armed with PAPILLOMAVIRUs oncogene specific CRISPR/Cas9 kill human-papillomavirus-induced cervical cancer cells,2020.0,['E Ehrke'],,Schulz,,,10.0,2022-04-06
Sonja Heinemann,Anlagen-u. Analysenentwicklung zur Untersuchung der Entwicklung von Biofilmen und mikrobieller Be-lastung bei der Denitrifikation von Trinkwasser mittels EKN …,,['S Heinemann '],,,,,,2022-04-06
Jukka-Pekka Valkama,[HTML][HTML] Green and efficient method for preparing all-cellulose composites with NaOH/urea solvent,2016.0,"['P Piltonen', ' NC Hildebrandt', ' B Westerlind…']",, … Science and Technology,,,46.0,2022-04-06
Jukka-Pekka Valkama,[HTML][HTML] Self-reinforcing composites from commercial chemical pulps via partial dissolution with NaOH/urea,2017.0,"['NC Hildebrandt', ' P Piltonen', ' JP Valkama…']",, Industrial Crops and …,,,16.0,2022-04-06
Jukka-Pekka Valkama,Potential of all‐cellulose composites in corrugated board applications: Comparison of chemical pulp raw materials,2018.0,"['T Tervahartiala', ' NC Hildebrandt…']",, Packaging …,,,12.0,2022-04-06
Jukka-Pekka Valkama,"[HTML][HTML] The effect of calendering on the mechanical properties of paper-based, self-reinforcing composites",2018.0,"['NC Hildebrandt', ' P Piltonen', ' JP Valkama', ' M Illikainen']",, Cellulose,,,3.0,2022-04-06
Jukka-Pekka Valkama,"The effect of calendaring on the mechanical properties of paper-based, self-reinforcing composites.",2018.0,"['JP Valkama', ' NC Hildebrandt', ' P Piltonen…']",, …,,,,2022-04-06
Jukka-Pekka Valkama,Presentation 13 Production of plasticised fibre composites (PLAFCO) with a paper machine via partial dissolution of paper,2016.0,"['NC Hildebrandt', ' T Tervahartiala…']",, Tuesday November,,,,2022-04-06
Silke Lennerts,The asymmetric effects of exploitation and exploration on radical and incremental innovation performance: An uneven affair,2020.0,"['S Lennerts', ' A Schulze', ' T Tomczak']",, European Management Journal,,,40.0,2022-04-06
Silke Lennerts,[BOOK][B] Business Innovation: Das St. Galler Modell,2016.0,"['C Hoffmann', ' S Lennerts', ' C Schmitz', ' W Stölzle… ']",,,,,36.0,2022-04-06
Silke Lennerts,The power of innovativeness in manufacturer–retailer relationships,2016.0,"['S Lennerts', ' M Eisend', ' T Lieven', ' S Molner…']",, Journal of Business …,,,7.0,2022-04-06
Silke Lennerts,Das St. Galler business-innovation-modell,2016.0,"['F Uebernickel', ' W Stölzle', ' S Lennerts', ' K Lampe…']",, … Innovation: Das St …,,,13.0,2022-04-06
Silke Lennerts,Measuring willingness to pay by means of the trade-off between free available cash and specific-purpose vouchers,2013.0,"['T Lieven', ' S Lennerts']",, Business Research,,,2.0,2022-04-06
Felice-Alfredo Avella,[BOOK][B] Schnelleinstieg BilMoG,2010.0,"['FA Avella', ' R Brinkmann ']",,,,,4.0,2022-04-06
Felice-Alfredo Avella,Substitution der Gewerbesteuer: unter Berücksichtigung von Steuervereinfachung und Weiterentwicklung der Unternehmensbesteuerung,2004.0,['FA Avella '],,,,,3.0,2022-04-06
Felice-Alfredo Avella,[BOOK][B] Rückstellungen nach BilMoG,2011.0,"['FA Avella', ' R Brinkmann ']",,,,,3.0,2022-04-06
Anna Volkmann,Culture and health,2014.0,"['AD Napier', ' C Ancarno', ' B Butler', ' J Calabrese', ' A Chater…']",, The Lancet,,,663.0,2022-04-06
Anna Volkmann,[HTML][HTML] Assessment of factors affecting diabetes management in the City Changing Diabetes (CCD) study in Tianjin,2019.0,"['J Chen', ' X Jing', ' X Liu', ' AM Volkmann', ' Y Chen', ' Y Liu…']",, PloS one,,,7.0,2022-04-06
Anna Volkmann,[HTML][HTML] Study protocol for the Cities Changing Diabetes programme: a global mixed-methods approach,2017.0,"['AD Napier', ' JJ Nolan', ' M Bagger', ' L Hesseldal…']",, BMJ open,,,10.0,2022-04-06
Anna Volkmann,A mixed methods research protocol to create a broader understanding of type 2 diabetes and its drivers in urban areas.,,"['JJ Nolan', ' SDC AS', ' AM Volkmann ']",,,,,,2022-04-06
Anna Volkmann,Making meaning of contested illness: medical uncertainty and fibromyalgia,2018.0,['AM Volkmann '],,,,,,2022-04-06
Anna Volkmann,Lancet and University College London Commission on Culture and Health,2014.0,"['CD Willott', ' D Napier', ' C Ancarno', ' B Butler…']",, The …,,,,2022-04-06
Anna Volkmann,"T2 Diabetes Mellitus: Intersektorale Kollaboration, Innovative Forschung und gezielte Implementierung von Ergebnissen im Rahmen des Cities Changing …",,['AM Volkmann '],,,,,,2022-04-06
Thomas Haalboom,Phase equilibria of Cu-In-Se. I. Stable states and nonequilibrium states of the In {sub 2} Se {sub 3}-Cu {sub 2} Se subsystem,2000.0,"['T Gödecke', ' T Haalboom', ' F Ernst']",, Zeitschrift für Metallkunde,,,159.0,2022-04-06
Thomas Haalboom,Mechatronics meets biology: experiences and first results with a multipurpose small mammal monitoring unit used in red squirrel habitats,2015.0,"['S Bosch', ' M Spiessl', ' M Müller…']",, … Italian Journal of …,,,7.0,2022-04-06
Thomas Haalboom,Phase and interface stability issues in chalcopyrite-based thin film solar cells,1997.0,"['JF Guillemoles', ' T Haalboom', ' T Gödecke…']",, MRS Online …,,,8.0,2022-04-06
Thomas Haalboom,Den Nistkastengeheimnissen auf der Spur: Möglichkeiten und Grenzen der Video überwachung von Bruthöhlen,2016.0,"['S Bosch', ' T Haalboom', ' P Lurz']",, Vogelwarte,,,4.0,2022-04-06
Thomas Haalboom,Towards a Stair Climbing Robot System Based on a Re-configurable Linkage Mechanism,2018.0,"['OEFE Labib', ' SW El']",,Safty,,,,2022-04-06
Thomas Haalboom,Au2bau einer untersuchungseinrichtung für Bilche in freier Wild bahn und Erheben von Felddaten durch Sammeln von urinproben,2020.0,"['T Haalboom', ' S Bosch', ' C Schmidt…']",, Bild auf der vorderen …,,,,2022-04-06
Aline Ganninger,Ganzheitliche Produktionssysteme für eine erfolgreiche Unternehmung im multioptionalen Umfeld,2018.0,"['A Ganninger', ' P Wirkner', ' A Hoppe']",, Arbeiten und Leben in …,,,,2022-04-06
Dietmar Schorr,"Optimizing the piston/bore tribology: The role of surface specifications, ring pack, and lubricant",2020.0,"['B Zhmud', ' E Tomanik', ' W Grabon', ' D Schorr… ']",,,,,5.0,2022-04-06
Dietmar Schorr,Weight-optimized bushingless connecting rods: improving the tribological performance of a gudgeon pin/connecting rod system by using the Triboconditioning® …,2017.0,"['J Lundmark', ' B Zhmud', ' B Brodmann', ' D Schorr…']",, J. Mater. Sci …,,,3.0,2022-04-06
Margitte Müller,Der Gesundheitssektor in der Grenzregion Ostbrandenburg-Lubuskie: Strukturen und Optionen in der grenzüberschreitenden Gesundheitsversorgung,2006.0,['M Müller '],,,,,,2022-04-06
Holger Becker,[HTML][HTML] Polymer microfluidic devices,2002.0,"['H Becker', ' LE Locascio']",, Talanta,,,1582.0,2022-04-06
Holger Becker,Polymer microfabrication methods for microfluidic analytical applications,2000.0,"['H Becker', ' C Gärtner']",, ELECTROPHORESIS: An International …,,,1118.0,2022-04-06
Holger Becker,[HTML][HTML] Polymer microfabrication technologies for microfluidic systems,2008.0,"['H Becker', ' C Gärtner']",, Analytical and bioanalytical chemistry,,,966.0,2022-04-06
Holger Becker,[HTML][HTML] Hot embossing as a method for the fabrication of polymer high aspect ratio structures,2000.0,"['H Becker', ' U Heim']",, Sensors and Actuators A: Physical,,,915.0,2022-04-06
Holger Becker,[BOOK][B] Microsystem technology in chemistry and life sciences,2003.0,"['A Manz', ' H Becker ']",,,,,439.0,2022-04-06
Holger Becker,[HTML][HTML] Carbonic anhydrase IX and acid transport in cancer,2020.0,['HM Becker'],, British journal of cancer,,,44.0,2022-04-06
Holger Becker,"Hype, hope and hubris: the quest for the killer application in microfluidics",2009.0,['H Becker'],, Lab on a Chip,,,141.0,2022-04-06
Holger Becker,Deterministic lateral displacement: Challenges and perspectives,2020.0,"['A Hochstetter', ' R Vernekar', ' RH Austin', ' H Becker…']",, ACS …,,,29.0,2022-04-06
Holger Becker,[HTML][HTML] Interruption of lactate uptake by inhibiting mitochondrial pyruvate transport unravels direct antitumor and radiosensitizing effects,2018.0,"['C Corbet', ' E Bastien', ' N Draoui', ' B Doix…']",, Nature …,,,80.0,2022-04-06
Holger Becker,Fabrication of plastic microchips by hot embossing,2002.0,"['LJ Kricka', ' P Fortina', ' NJ Panaro', ' P Wilding…']",, Lab on a Chip,,,160.0,2022-04-06
Holger Becker,[HTML][HTML] Energy dynamics in the brain: contributions of astrocytes to metabolism and pH homeostasis,2019.0,"['JW Deitmer', ' SM Theparambil', ' I Ruminot…']",, Frontiers in …,,,44.0,2022-04-06
Holger Becker,[HTML][HTML] Restricting glycolysis preserves T cell effector functions and augments checkpoint therapy,2019.0,"['K Renner', ' C Bruss', ' A Schnell', ' G Koehl', ' HM Becker…']",, Cell reports,,,97.0,2022-04-06
Holger Becker,[HTML][HTML] Carbonic anhydrase II increases the activity of the human electrogenic Na+/HCO 3-cotransporter,2007.0,"['HM Becker', ' JW Deitmer']",, Journal of Biological Chemistry,,,119.0,2022-04-06
Holger Becker,[HTML][HTML] Hypoxia-induced carbonic anhydrase IX facilitates lactate flux in human breast cancer cells by non-catalytic function,2015.0,"['S Jamali', ' M Klier', ' S Ames', ' L Felipe Barros…']",, Scientific reports,,,95.0,2022-04-06
Holger Becker,Intramolecular proton shuttle supports not only catalytic but also noncatalytic function of carbonic anhydrase II,2011.0,"['HM Becker', ' M Klier', ' C Schüler…']",, Proceedings of the …,,,94.0,2022-04-06
Holger Becker,[HTML][HTML] Transport activity of MCT1 expressed in Xenopus oocytes is increased by interaction with carbonic anhydrase,2005.0,"['HM Becker', ' D Hirnet', ' C Fecher']",,,,,101.0,2022-04-06
Holger Becker,Accelerating innovation and commercialization through standardization of microfluidic-based medical devices,2021.0,"['DR Reyes', ' H van Heeren', ' S Guha', ' L Herbertson…']",, Lab on a Chip,,,30.0,2022-04-06
Holger Becker,[HTML][HTML] Nonenzymatic proton handling by carbonic anhydrase II during H+-lactate cotransport via monocarboxylate transporter 1,2008.0,"['HM Becker', ' JW Deitmer']",, Journal of Biological Chemistry,,,97.0,2022-04-06
Holger Becker,[HTML][HTML] The proteoglycan-like domain of carbonic anhydrase IX mediates non-catalytic facilitation of lactate transport in cancer cells,2018.0,"['S Ames', ' S Pastorekova', ' HM Becker']",, Oncotarget,,,47.0,2022-04-06
Holger Becker,A surface proton antenna in carbonic anhydrase II supports lactate transport in cancer cells,2018.0,"['SI Noor', ' S Jamali', ' S Ames', ' S Langer', ' JW Deitmer…']",, Elife,,,41.0,2022-04-06
Holger Becker,It's the economy…,2009.0,['H Becker'],, Lab on a Chip,,,78.0,2022-04-06
Holger Becker,[HTML][HTML] Facilitated lactate transport by MCT1 when coexpressed with the sodium bicarbonate cotransporter (NBC) in Xenopus oocytes,2004.0,"['HM Becker', ' S Bröer', ' JW Deitmer']",, Biophysical journal,,,106.0,2022-04-06
Holger Becker,Liver-kidney-on-chip to study toxicity of drug metabolites,2018.0,"['J Theobald', ' A Ghanem', ' P Wallisch…']",, ACS Biomaterials …,,,57.0,2022-04-06
Holger Becker,[HTML][HTML] “Artificial micro organs”—a microfluidic device for dielectrophoretic assembly of liver sinusoids,2011.0,"['J Schütte', ' B Hagmeyer', ' F Holzner', ' M Kubon…']",, Biomedical …,,,76.0,2022-04-06
Holger Becker,Lactate flux in astrocytes is enhanced by a non‐catalytic action of carbonic anhydrase II,2012.0,"['MH Stridh', ' MD Alt', ' S Wittmann…']",, The Journal of …,,,70.0,2022-04-06
Holger Becker,CAIX forms a transport metabolon with monocarboxylate transporters in human breast cancer cells,2020.0,"['S Ames', ' JT Andring', ' R McKenna', ' HM Becker']",, Oncogene,,,27.0,2022-04-06
Holger Becker,Branched‐chain ketoacids secreted by glioblastoma cells via MCT 1 modulate macrophage phenotype,2017.0,"['LS Silva', ' G Poschet', ' Y Nonnenmacher', ' HM Becker…']",, EMBO …,,,44.0,2022-04-06
Holger Becker,[HTML][HTML] A novel microfluidic 3D platform for culturing pancreatic ductal adenocarcinoma cells: comparison with in vitro cultures and in vivo xenografts,2017.0,"['M Beer', ' N Kuppalu', ' M Stefanini', ' H Becker', ' I Schulz…']",, Scientific reports,,,48.0,2022-04-06
Holger Becker,Microfluidically supported biochip design for culture of endothelial cell layers with improved perfusion conditions,2015.0,"['M Raasch', ' K Rennert', ' T Jahn', ' S Peters', ' T Henkel…']",, …,,,53.0,2022-04-06
Holger Becker,Mind the gap!,2010.0,['H Becker'],, Lab on a Chip,,,71.0,2022-04-06
Holger Becker,Targeting of astrocytic glucose metabolism by beta-hydroxybutyrate,2016.0,"['R Valdebenito', ' I Ruminot…']",, Journal of Cerebral …,,,50.0,2022-04-06
Holger Becker,Microfluidic devices for u-TAS applications fabricated by polymer hot embossing,1998.0,"['H Becker', ' W Dietz']",, Microfluidic Devices and Systems,,,114.0,2022-04-06
Holger Becker,[HTML][HTML] Intracellular and extracellular carbonic anhydrases cooperate non-enzymatically to enhance activity of monocarboxylate transporters,2014.0,"['M Klier', ' FT Andes', ' JW Deitmer', ' HM Becker']",, Journal of Biological Chemistry,,,53.0,2022-04-06
Holger Becker,[HTML][HTML] Transport activity of the high-affinity monocarboxylate transporter MCT2 is enhanced by extracellular carbonic anhydrase IV but not by intracellular carbonic …,2011.0,"['M Klier', ' C Schüler', ' AP Halestrap', ' WS Sly…']",, Journal of Biological …,,,59.0,2022-04-06
